isosmiles,cmpdname,estimated_sys_score
C1=CC=C2C(=C1)C=C(C=N2)N,3-Aminoquinoline,46.82706021385561
C1=CC=C(C(=C1)CC(=O)O)O,2-Hydroxyphenylacetic acid,30.047913142101585
CC(=O)N[C@@H](CS)C(=O)O,Acetylcysteine,9.0644342862446
C1=CC(=CC(=C1)O)CC(=O)O,3-Hydroxyphenylacetic acid,34.34320632148363
CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO.OS(=O)(=O)O,Hydroxychloroquine sulfate,80.27214300537013
CC1=CC(=NC(=N1)N)C,"2-Amino-4,6-dimethylpyrimidine",24.717774804792043
C1=CC(=C(N=C1)C(=O)O)O,3-Hydroxypicolinic acid,22.228024444916105
CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1.Cl,Cyproheptadine hydrochloride,-12.834111667960409
C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]45CCC(=O)O5)C,Canrenone,-67.7187274834836
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)O,5-Methyl-3-phenylisoxazole-4-carboxylic acid,36.3222030555818
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COC(=O)CCC(=O)O)O)C)O,Hydrocortisone hemisuccinate,37.87293570631658
CCN1C(=O)CCC1=O,N-Ethylsuccinimide,13.262150215959814
C[C@H]1C[C@H]2[C@@H]3CC[C@@]([C@]3(C[C@@H]([C@@H]2[C@@]4(C1=CC(=O)C=C4)C)O)C)(C(=O)COC(=O)CCC(=O)O)O,Methylprednisolone hemisuccinate,-24.00849627008399
C(COCCOCCOCCOCCOCCO)O,Hexaethylene glycol,32.78970475825078
CC(=O)NC1=NC=CS1,2-Acetamidothiazole,41.30388602597172
COC(=O)CCCN,Methyl 4-aminobutanoate,9.56055132625298
COC1=CC2=C(C=C1)NC=C2CC(=O)O,5-Methoxyindole-3-acetic acid,71.33813478353343
C1=CC=C(C=C1)OCC(=O)O,Phenoxyacetic acid,35.15963728255223
CC(=O)NC1=CC=C(C=C1)C(=O)O,4-Acetamidobenzoic acid,33.06578011131074
C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O.[Zn],Pleo zinc,1.2163310469102822
C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)O,N-Phthaloylglycine,23.397330134100045
COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,Trimetazidine,63.555613127071005
[Ag],Silver,9.095705251905136
CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1O)CO)O)O,2-acetamido-2-deoxy-beta-D-glucopyranose,16.26582321765993
C1[C@H]([C@H]([C@@H]([C@](O1)(CO)O)O)O)O,beta-D-Fructopyranose,-17.714313936163098
[O-]S(=O)(=O)[O-].[Zn+2],Zinc sulfate,13.21161017325041
[O-]S(=O)(=S)[O-].[Na+].[Na+],Sodium thiosulfate,7.968150257858605
CC(=O)OC1=CC=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3OC(=O)C)C(=O)O,Diacerein,22.442461347027344
C1CSC2=N[C@H](CN21)C3=CC=CC=C3,Levamisole,2.686023085589759
C[C@]12CC[C@H]3[C@H]([C@@H]1[C@H]([C@H]([C@@H]2O)O)O)CCC4=C3C=CC(=C4)O,Estetrol,-27.39367135252778
C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)[O-])O)C(=O)C=C(O2)C(=O)[O-].[Na+].[Na+],Cromolyn sodium,51.05352381030199
CN(C)CC1=CNC2=C1C=C(C=C2)OC,5-Methoxygramine,64.48539539931382
C1=CC2=C(C(=C1)Cl)N=C(S2)N,2-Amino-4-chlorobenzothiazole,51.60127153015073
C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.C1=CC(=C(C=C1O)S(=O)(=O)[O-])O.[Ca+2],Calcium dobesilate,29.20025299837113
[I-],Iodide ion,9.095705251905136
[Cd+2],Cadmium ion,9.095705251905136
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N,Phosphoaminophosphonic acid-adenylate ester,26.921709304193463
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)C(=O)O)C,Amoxicillin,15.564373170245378
CN(C)C[C@H]1CCCC[C@@]1(C2=CC(=CC=C2)OC)O,Tramadol,30.23777506727456
C[S+](CC[C@@H](C(=O)O)N)C[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)O,S-adenosyl-L-methionine,8.225852039291253
C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O,Etoposide,-24.05965174037452
CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O.OS(=O)(=O)O,Albuterol sulfate,39.74938010760953
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,Dexbudesonide,-64.73530078381317
CC1=CN(C(=O)C=C1)C2=CC=CC=C2,Pirfenidone,39.64039953314271
C1CCN[C@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,Mefloquine hydrochloride,27.53145639797444
COC1=CC2=C(C=C1)SC(=N2)N,5-Methoxybenzo[d]thiazol-2-amine,59.832873581414425
CCN1CCN(C(=O)C1=O)C(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,Piperacillin,72.25048765855041
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,Captopril,8.18263492228128
C1=CC2=C(C=CC(=O)O2)C=C1N,6-Amino-2H-chromen-2-one,43.27555306620511
COC(=O)[C@H](C1=CC=CC=C1Cl)N2CCC3=C(C2)C=CS3,Clopidogrel,99.12018543476874
CC(C)C1=C(C(=C(N1CC[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,Atorvastatin,74.79580745010942
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NNN=N3)[C@@H](C(C)C)C(=O)O,Valsartan,51.115596314001
CCCCS(=O)(=O)N[C@@H](CC1=CC=C(C=C1)OCCCCC2CCNCC2)C(=O)O,Tirofiban,92.04479215069344
C(COCCOCCOCCOCCO)O,Pentaethylene glycol,32.78970475825078
CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O.CS(=O)(=O)O,Deferoxamine mesylate,28.57042772910559
CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.CC(C)NCC(COC1=CC=C(C=C1)CCOC)O.C(CC(=O)O)C(=O)O,Metoprolol succinate,93.72656844435724
C1C2CC3CC1CC(C2)(C3)N.Cl,Amantadine hydrochloride,-9.66599331544372
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,beta-D-Glucose,5.909014327603989
CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OP(=O)(O)O.OP(=O)(O)O,Chloroquine phosphate,88.10599228743395
CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC,Oseltamivir,-5.350743889370245
C1=CC(=CC=C1C(=O)N)O,4-Hydroxybenzamide,34.98128538289602
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)C[C@H](CC[C@@H](C(=O)O)N)N)O)O)N,Sinefungin,-6.627918961737894
CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C,Telmisartan,102.285661755187
C1=CC=C(C(=C1)C(=O)NO)O,Salicylhydroxamic acid,35.095418492709314
C[C@@H]1CC[C@H]2[C@H](C(=O)O[C@H]3[C@@]24[C@H]1CC[C@](O3)(OO4)C)C,Artemisinin,-45.57080412515067
C1=CC(=CC=C1S(=O)(=O)N)Br,4-Bromobenzenesulfonamide,49.936850057430384
C1COCCN1CCCS(=O)(=O)O,3[N-Morpholino]propane sulfonic acid,37.008318630618255
C1CC2=C(C=CC(=C2)F)OC1C(CNCC(C3CCC4=C(O3)C=CC(=C4)F)O)O,Nebivolol,13.39727263934396
C[C@@H](C1=NC=NC=C1F)[C@](CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,Voriconazole,63.73371665799882
C1=CC=C2C(=C1)C=C(N2)C(=O)O,Indole-2-carboxylic acid,36.58595271934435
CC1=CN(C(=O)NC1=O)[C@@H]2[C@@H]([C@H]([C@@H](O2)CO)O)F,"1-((2S,3R,4S,5S)-3-Fluoro-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)-5-methylpyrimidine-2,4(1H,3H)-dione",-9.614529657523038
C1=CC=C2C(=C1)C=CN=C2N,1-Aminoisoquinoline,39.14740330665844
CC(=O)C1=CC=C(C=C1)OCC(=O)O,4-Acetylphenoxyacetic acid,49.87653818970232
C1=CC=C2C(=C1)C=CC=C2OCC(=O)O,1-Naphthoxyacetic acid,67.91269438588509
CC1=CC(=NO1)C(=O)O,5-Methylisoxazole-3-carboxylic acid,17.09607903973492
CCC(CC)O[C@@H]1C=C(C[C@@H]([C@H]1NC(=O)C)N)C(=O)OCC.OP(=O)(O)O,Oseltamivir phosphate,-2.274530831607759
C1COCCN1CCS(=O)(=O)O,2-(N-Morpholino)ethanesulfonic acid,30.953812024525707
C1=CC=C2C(=C1)NC(=N2)CO,1H-Benzimidazole-2-methanol,47.4271994484803
C1CCN(CC1)C2CCNCC2,4-Piperidinopiperidine,-3.551444922201141
C1=CC=C2C(=C1)C=C(C=N2)C(=O)O,Quinoline-3-carboxylic acid,43.91349004680666
C1=CC(=C(C(=C1)Cl)CC(=O)O)Cl,"2,6-Dichlorophenylacetic acid",36.27618394633797
C(CO)N(CCO)C(CO)(CO)CO,"2-[Bis-(2-hydroxy-ethyl)-amino]-2-hydroxymethyl-propane-1,3-diol",14.2198192563671
CCOC1=CC=CC=C1N2CCNCC2,1-(2-Ethoxyphenyl)piperazine,44.53972032267789
CC[C@@H]1[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O[C@H]2C[C@@]([C@H]([C@@H](O2)C)O)(C)OC)C)O[C@H]3[C@@H]([C@H](C[C@H](O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,Clarithromycin,-11.285354154494907
C1=CC=C2C(=C1)C(=NC=N2)N,Quinazolin-4-amine,40.815128069192745
COC1=CC(=CC(=C1OC)OC)CN,"3,4,5-Trimethoxybenzylamine",23.60102452775345
CN1CCC[C@H]1C2=CN=CC=C2,Nicotine,22.1959450842476
C1=CC2=C(C=C(N2)C(=O)O)C(=C1)Cl,4-Chloro-1H-indole-2-carboxylic acid,41.53496188509311
CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl.OS(=O)(=O)O,Chloroquine sulfate,83.4367490324668
CC1=CC(=NC(=N1)NC2=CC=CC=C2)C,Pyrimethanil,72.47880223220382
C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C.O,Argatroban monohydrate,3.4296920430392266
C[C@@H]1CCN([C@H](C1)C(=O)O)C(=O)[C@H](CCCN=C(N)N)NS(=O)(=O)C2=CC=CC3=C2NCC(C3)C,Argatroban,3.4296920430392266
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,Allopregnanolone,-4.674174759213262
C([C@H](C(=O)O)O)C(=O)O,D-malate,-3.536320113308699
C1=CC(=C(C(=C1)F)O)F,"2,6-Difluorophenol",21.457468481202547
CC1=NC=C(C=C1)C(=O)N,6-Methylnicotinamide,43.3475835123106
C1=CC2=C(C=C1Br)C(=CN2)CC(=O)O,2-(5-bromo-1H-indol-3-yl)acetic acid,59.24428842370544
C([C@@H](C(=O)O)N)N,"L-2,3-Diaminopropionic acid",-12.633913128440597
CC1=NC=C(S1)C(=O)O,"2-Methyl-1,3-thiazole-5-carboxylic acid",19.419790228953996
CC1=CC(=CC=C1)C(=O)NCC(=O)O,3-Methylhippuric acid,60.394586748813474
COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O.Cl,Moxifloxacin hydrochloride,-14.388788246988817
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)OP(=O)(O)O)O,3'-Uridylic acid,11.207746183162635
CCCCC[C@@H](C=C[C@H]1[C@@H](C[C@H]2[C@@H]1CC(=CCCCC(=O)O)O2)O)O,Prostacyclin (not favourable),-39.68262102178609
C1=CC=C(C=C1)N2C=C(C=N2)C(=O)O,1-Phenyl-1H-pyrazole-4-carboxylic acid,44.471962439166326
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5.CS(=O)(=O)O,Imatinib mesylate,221.5681904574705
CNC(=O)[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)NCC4=CC(=CC=C4)I)O)O,IB-Meca,91.05586841403404
C(CNC(CO)(CO)CO)CNC(CO)(CO)CO,"2-[3-(2-Hydroxy-1,1-dihydroxymethyl-ethylamino)-propylamino]-2-hydroxymethyl-propane-1,3-diol",19.6819279333665
C1=CC2=C(N=C1)N=CC=C2,"1,8-Naphthyridine",28.161026309769408
C1C[C@H](NC1)C(=O)O,Proline,-19.445301808599883
CC(C)(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)[C@H](CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)[C@H](C(C)(C)C)NC(=O)OC)O)NC(=O)OC,Atazanavir,106.75573167512326
C[C@H]1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O,Levofloxacin,14.44547338269222
COC1=C2C(=CC(=C1N3C[C@@H]4CCCN[C@@H]4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,Moxifloxacin,-14.388788246988817
CCC1=C(C2=C(N1CC3=CC=CC=C3)C=CC=C2OCC(=O)O)C(=O)C(=O)N,Varespladib,49.7396938333648
C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O,Naproxen,80.6439642393263
CC1=C(C=CC(=N1)N)Br,5-Bromo-6-methylpyridin-2-amine,32.81739921329654
C([C@@H]1[C@H]([C@@H]([C@@H]([C@H](O1)O)O)O)O)O,alpha-D-Mannose,5.909014327603989
CCC(=O)NCC[C@@H]1CCC2=C1C3=C(C=C2)OCC3,Ramelteon,5.874655011496482
CN1C2=C(C=C(C=C2)C(=O)N(CCC(=O)O)C3=CC=CC=N3)N=C1CNC4=CC=C(C=C4)C(=N)N,Dabigatran,124.0532122093991
C1CC(=O)NC(=O)C1N2CC3=C(C2=O)C=CC=C3N,Lenalidomide,-8.792027045369062
CNC(=O)C1=CN(N=C1)C2=NC(=C3C(=N2)N(C=N3)[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O)N,Regadenoson,49.71248883017234
CC1=C(C=NC=C1)CO,(4-Methylpyridin-3-yl)methanol,27.138955416445143
CC1=C(C=CC=C1O)C(=O)O,3-Hydroxy-2-methylbenzoic Acid,17.502008050880157
C1=CC=C2C(=C1)C(=NO2)CC(=O)O,"2-(1,2-Benzisoxazol-3-yl)acetic acid",44.7891809081925
C1OC2=CC=CC(=C2O1)C(=O)O,"1,3-Benzodioxole-4-carboxylic acid",17.878937628145014
C1=CC2=C(C=C1F)SC(=N2)N,2-Amino-6-fluorobenzothiazole,58.13571269479796
C1C2=CC=CC=C2NC1=O,Oxindole,1.0253554500825568
C1=CC=C2C(=C1)C(=NNC2=O)CC(=O)O,"(4-Oxo-3,4-dihydrophthalazin-1-yl)acetic acid",38.88830729513674
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CSCC[C@@H](C(=O)O)N)O)O)N,S-adenosyl-L-homocysteine,19.08427787110844
C1C[C@H](N(C1)C(=O)[C@@H]2CCCN2C(=O)[C@H](CCCN=C(N)N)N)C(=O)NCC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CO)C(=O)N4CCC[C@H]4C(=O)N[C@@H](CC5=CC=CC=C5)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O,Bradykinin,136.17548809373372
C([C@@H]1[C@@H]([C@@H]([C@H]([C@H](O1)OC[C@@H]2[C@H]([C@@H]([C@@H]([C@@H](O2)O)O)O)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O)O,Galactomannan,33.88490646795579
C[C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O)O)O)O,alpha-L-Fucose,-4.568307082499044
C([C@@H]1[C@H]([C@@H]([C@@H]([C@@H](O1)O)O)O)O)O,beta-D-Mannose,5.909014327603989
C1[C@@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,beta-L-Arabinose,-11.323259777251156
CC1=C(C(=O)C2=CC=CC=C2N1)O,3-hydroxy-2-methylquinolin-4(1H)-one,35.89839265942431
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C,Mometasone furoate,-54.91145230611329
[C@@H]1([C@H]([C@H](O[C@H]([C@@H]1O)O)C(=O)O)O)O,Pectin,-12.537207142336564
CC[C@H](C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N2CCC[C@H]2C(=O)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]3CCCN3C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@@H]7CCC(=O)N7,Teprotide,157.60084633220575
C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Zn+2],ZINC gluconate,13.112729536803606
CCC(=O)O[C@@]1([C@@H](C[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@@H](C4=CC(=O)C=C[C@@]43C)F)F)O)C)C)C(=O)SCF,Fluticasone propionate,-99.87425099690248
CC(C)C1=NC(=NC(=C1/C=C/[C@H](C[C@H](CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C,Rosuvastatin,45.99545261487322
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@H](O4)O)O)O)O)O)N,"[(2r,3s,4r,5r)-5-(6-Aminopurin-9-Yl)-3,4-Dihydroxy-Oxolan-2-Yl]methyl [hydroxy-[[(2r,3s,4r,5s)-3,4,5-Trihydroxyoxolan-2-Yl]methoxy]phosphoryl] Hydrogen Phosphate",24.486976265513334
CC(=O)N[C@@H]1[C@H](C[C@](O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)OP(=O)(O)OC[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=CC(=NC3=O)N)O)O)O,cytidine monophosphate N-acetylneuraminic acid,7.68810838348873
C1=CC(=CC(=C1)O)C(=O)NCC(=O)O,3-Hydroxyhippuric acid,48.522237947952114
C1[C@@H]([C@H](O[C@H]1N2C=NC(=NC2=O)N)CO)O,Decitabine,3.334524531944528
C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O.[Zn+2],"Zinc;(2R,3S,4R,5R)-2,3,4,5,6-pentahydroxyhexanoate",13.112729536803606
C1CCN[C@@H](C1)[C@@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,(+)-Mefloquine,27.53145639797444
C1=CN=CC(=C1C(=O)O)N,3-Aminoisonicotinic acid,17.063235717472935
C1=CC(=CC=C1C[C@@H](C(=O)O)N)N(CCCl)CCCl,Melphalan,37.62997810237407
C[C@H](CN1C=NC2=C(N=CN=C21)N)OCP(=O)(O)O,Tenofovir,59.806383317580384
CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Posaconazole,80.35905405134467
C1C(CC2=CC=CC=C21)C(=O)O,"2,3-dihydro-1H-indene-2-carboxylic acid",14.985528476205175
CC1=CC=C(C=C1)C(=O)C(C)C,"1-Propanone, 2-methyl-1-(4-methylphenyl)-",51.30166886455581
C1CCC2=C(C1)C(=C3CCCC3=N2)N,Ipidacrine,27.42175252203473
CC1=CC2=C(C(=C1)Br)NC(=O)C2=O,"7-Bromo-5-methyl-1H-indole-2,3-dione",12.784830862978255
CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Cannabidiol,16.51518445441517
CCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,palmitoyl-CoA,81.58961095649477
CC(C)(C(=O)N[C@@H](CS)C(=O)O)S,Bucillamine,1.6830739032725524
C[C@]12CCC(=O)C=C1C=C[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@]4(CCC(=O)O)O)C,Canrenoic acid,-62.02800313751986
C1CCCN(CC1)C(=O)C2=CC3=C(C=C2)OCO3,"Azepan-1-yl(1,3-benzodioxol-5-yl)methanone",108.18726795637296
C1COC2=C1C=C(C=C2)C(=O)O,"2,3-Dihydrobenzofuran-5-Carboxylic Acid",23.14756153151822
CC(=O)NCCC1=CNC2=C1C=C(C=C2)F,N-[2-(5-fluoro-1H-indol-3-yl)ethyl]acetamide,105.06536947868548
C1=C(C=C(C=C1Cl)Cl)S(=O)(=O)N,"3,5-Dichlorobenzenesulfonamide",36.8516861258048
C1CCC(CC1)C[C@@H](C(=O)O)N,(S)-2-amino-3-cyclohexylpropanoic acid,13.966415247605864
C1=CC(=CC(=C1)F)C[C@@H](C(=O)O)N,3-Fluoro-L-phenylalanine,39.97631184984488
CC1=C(C=CC=C1Cl)NC(=O)CN,2-amino-N-(3-chloro-2-methylphenyl)acetamide,56.10576098875957
C1=CC(=C(C=C1O)F)C#N,2-Fluoro-4-hydroxybenzonitrile,19.1613603793564
C1=CC(=C(C=C1Br)C#N)O,5-Bromo-2-hydroxybenzonitrile,31.17075389896248
CCOC(=O)CN1CCS(=O)(=O)CC1,"Ethyl 2-(1,1-dioxidothiomorpholino)acetate",56.42729932029381
C1=CC=C(C(=C1)C(=O)O)OC(F)(F)F,2-(Trifluoromethoxy)benzoic acid,27.991450470311296
C1=CC=C2C(=C1)C(=NO2)N,"1,2-Benzisoxazol-3-amine",30.625024485445746
C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]\\4[C@@]3(C[C@@H](/C4=C(/CCC=C(C)C)\\C(=O)O)OC(=O)C)C)O)C,Fusidic acid,-47.17543741275833
C1CCN[C@@H](C1)[C@H](C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O,"(S)-[2,8-bis(trifluoromethyl)quinolin-4-yl]-[(2S)-piperidin-2-yl]methanol",27.53145639797444
CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C,Maraviroc,82.6446049770831
CN(C)CCOC1=CC=C(C=C1)/C(=C(/CCCl)\\C2=CC=CC=C2)/C3=CC=CC=C3,Toremifene,71.5079457590139
C[C@@H](CC1=CC=C(C=C1)OC)NC[C@H](C2=CC(=C(C=C2)O)NC=O)O,"(S,S)-Formoterol",88.01254968931919
CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO,Dasatinib,152.9193621633351
C[C@H](CC1=CC=C(C=C1)OC)NC[C@@H](C2=CC(=C(C=C2)O)NC=O)O,Arformoterol,88.01254968931919
CC(=O)NC1=NC2=C(C=CC=C2S1)OC,"N-(4-methoxy-1,3-benzothiazol-2-yl)acetamide",90.36768193390532
C(C(CO)(CO)[NH3+])O,"2-Amino-2-hydroxymethyl-propane-1,3-diol",13.420005467994793
C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)C[C@@H](CC3=CC(=C(C=C3F)F)F)N,Sitagliptin,80.94105801043479
CCCCC/C=C\\C/C=C\\CCCCCCCC(=O)O,Linoleic acid,41.65133064058355
CCCCC/C=C\\C/C=C\\C/C=C\\CCCCCCC(=O)O,Dihomo-gamma-linolenic acid,43.26688273656372
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O,Isoquercitrin,89.0371073396057
CCCCC/C=C\\C/C=C\\C/C=C\\CCCCC(=O)O,gamma-Linolenic acid,31.198004755016893
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5([C@H]4[C@H](C[C@@]3([C@@]2(O1)C(=O)CO)C)O)C,Budesonide,-64.73530078381317
CC(C)(C1=CC=CC=C1CC[C@H](C2=CC=CC(=C2)/C=C/C3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O,Montelukast,148.53019626134153
C1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O,Baicalein,48.09433116406559
CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C\\C(=O)O)/C)/C,Isotretinoin,-29.262896774207267
CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Epoprostenol,-39.68262102178609
C1CC1C2=NC3=CC=CC=C3C(=C2/C=C/[C@H](C[C@H](CC(=O)O)O)O)C4=CC=C(C=C4)F,Pitavastatin,62.843290366071145
CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N.CS(=O)(=O)O,Camostat mesylate,150.0786712951892
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCC[NH3+])OC(=O)CCCCCCCCCCCCCCCCC,"4-Hydroxy-7-(octadecanoyloxy)-4,10-dioxo-3,5,9-trioxa-4lambda~5~-phosphaheptacosan-1-aminium",90.10886287109044
CC1=C(C(=CC=C1)[C@H](C)C2=CN=CN2)C,Dexmedetomidine,49.911679191900056
